time_from_creep_onset_s,stress_Pa,strain_frac
3.880000000000000000e+02,2.688000000000000000e+08,9.590446308207703496e-02
3.890000000000000000e+02,2.688000000000000000e+08,9.591076939186519990e-02
3.900000000000000000e+02,2.688000000000000000e+08,9.591705951085305326e-02
3.910000000000000000e+02,2.688000000000000000e+08,9.592333352196416585e-02
3.920000000000000000e+02,2.688000000000000000e+08,9.592959150748664454e-02
3.930000000000000000e+02,2.688000000000000000e+08,9.593583354907969651e-02
3.940000000000000000e+02,2.688000000000000000e+08,9.594205972777994362e-02
3.950000000000000000e+02,2.688000000000000000e+08,9.594827012400776456e-02
3.960000000000000000e+02,2.688000000000000000e+08,9.595446481757349821e-02
3.970000000000000000e+02,2.688000000000000000e+08,9.596064388768361930e-02
3.980000000000000000e+02,2.688000000000000000e+08,9.596680741294687234e-02
3.990000000000000000e+02,2.688000000000000000e+08,9.597295547138016969e-02
4.000000000000000000e+02,2.688000000000000000e+08,9.597908814041457293e-02
4.010000000000000000e+02,2.688000000000000000e+08,9.598520549690110759e-02
4.020000000000000000e+02,2.688000000000000000e+08,9.599130761711661963e-02
4.030000000000000000e+02,2.688000000000000000e+08,9.599739457676938204e-02
4.040000000000000000e+02,2.688000000000000000e+08,9.600346645100482634e-02
4.050000000000000000e+02,2.688000000000000000e+08,9.600952331441103826e-02
4.060000000000000000e+02,2.688000000000000000e+08,9.601556524102425327e-02
4.070000000000000000e+02,2.688000000000000000e+08,9.602159230433436610e-02
4.080000000000000000e+02,2.688000000000000000e+08,9.602760457729020427e-02
4.090000000000000000e+02,2.688000000000000000e+08,9.603360213230488496e-02
4.100000000000000000e+02,2.688000000000000000e+08,9.603958504126097750e-02
4.110000000000000000e+02,2.688000000000000000e+08,9.604555337551577698e-02
4.120000000000000000e+02,2.688000000000000000e+08,9.605150720590634184e-02
4.130000000000000000e+02,2.688000000000000000e+08,9.605744660275453151e-02
4.140000000000000000e+02,2.688000000000000000e+08,9.606337163587203021e-02
4.150000000000000000e+02,2.688000000000000000e+08,9.606928237456521802e-02
4.160000000000000000e+02,2.688000000000000000e+08,9.607517888764009750e-02
4.170000000000000000e+02,2.688000000000000000e+08,9.608106124340708154e-02
4.180000000000000000e+02,2.688000000000000000e+08,9.608692950968565627e-02
4.190000000000000000e+02,2.688000000000000000e+08,9.609278375380923831e-02
4.200000000000000000e+02,2.688000000000000000e+08,9.609862404262967117e-02
4.210000000000000000e+02,2.688000000000000000e+08,9.610445044252184654e-02
4.220000000000000000e+02,2.688000000000000000e+08,9.611026301938822847e-02
4.230000000000000000e+02,2.688000000000000000e+08,9.611606183866339137e-02
4.240000000000000000e+02,2.688000000000000000e+08,9.612184696531830830e-02
4.250000000000000000e+02,2.688000000000000000e+08,9.612761846386483344e-02
4.260000000000000000e+02,2.688000000000000000e+08,9.613337639835997650e-02
4.270000000000000000e+02,2.688000000000000000e+08,9.613912083241013540e-02
4.280000000000000000e+02,2.688000000000000000e+08,9.614485182917541228e-02
4.290000000000000000e+02,2.688000000000000000e+08,9.615056945137365196e-02
4.300000000000000000e+02,2.688000000000000000e+08,9.615627376128464687e-02
4.310000000000000000e+02,2.688000000000000000e+08,9.616196482075417551e-02
4.320000000000000000e+02,2.688000000000000000e+08,9.616764269119806863e-02
4.330000000000000000e+02,2.688000000000000000e+08,9.617330743360610890e-02
4.340000000000000000e+02,2.688000000000000000e+08,9.617895910854599995e-02
4.350000000000000000e+02,2.688000000000000000e+08,9.618459777616727990e-02
4.360000000000000000e+02,2.688000000000000000e+08,9.619022349620515167e-02
4.370000000000000000e+02,2.688000000000000000e+08,9.619583632798420214e-02
4.380000000000000000e+02,2.688000000000000000e+08,9.620143633042230191e-02
4.390000000000000000e+02,2.688000000000000000e+08,9.620702356203418570e-02
4.400000000000000000e+02,2.688000000000000000e+08,9.621259808093515775e-02
4.410000000000000000e+02,2.688000000000000000e+08,9.621815994484478329e-02
4.420000000000000000e+02,2.688000000000000000e+08,9.622370921109035802e-02
4.430000000000000000e+02,2.688000000000000000e+08,9.622924593661058568e-02
4.440000000000000000e+02,2.688000000000000000e+08,9.623477017795895039e-02
4.450000000000000000e+02,2.688000000000000000e+08,9.624028199130728323e-02
4.460000000000000000e+02,2.688000000000000000e+08,9.624578143244916228e-02
4.470000000000000000e+02,2.688000000000000000e+08,9.625126855680324334e-02
4.480000000000000000e+02,2.688000000000000000e+08,9.625674341941671541e-02
4.490000000000000000e+02,2.688000000000000000e+08,9.626220607496853432e-02
4.500000000000000000e+02,2.688000000000000000e+08,9.626765657777269780e-02
4.510000000000000000e+02,2.688000000000000000e+08,9.627309498178156233e-02
4.520000000000000000e+02,2.688000000000000000e+08,9.627852134058897948e-02
4.530000000000000000e+02,2.688000000000000000e+08,9.628393570743344620e-02
4.540000000000000000e+02,2.688000000000000000e+08,9.628933813520131058e-02
4.550000000000000000e+02,2.688000000000000000e+08,9.629472867642982492e-02
4.560000000000000000e+02,2.688000000000000000e+08,9.630010738331025444e-02
4.570000000000000000e+02,2.688000000000000000e+08,9.630547430769080541e-02
4.580000000000000000e+02,2.688000000000000000e+08,9.631082950107976159e-02
4.590000000000000000e+02,2.688000000000000000e+08,9.631617301464834302e-02
4.600000000000000000e+02,2.688000000000000000e+08,9.632150489923370362e-02
4.610000000000000000e+02,2.688000000000000000e+08,9.632682520534180393e-02
4.620000000000000000e+02,2.688000000000000000e+08,9.633213398315026987e-02
4.630000000000000000e+02,2.688000000000000000e+08,9.633743128251127941e-02
4.640000000000000000e+02,2.688000000000000000e+08,9.634271715295433802e-02
4.650000000000000000e+02,2.688000000000000000e+08,9.634799164368904045e-02
4.660000000000000000e+02,2.688000000000000000e+08,9.635325480360784622e-02
4.670000000000000000e+02,2.688000000000000000e+08,9.635850668128881358e-02
4.680000000000000000e+02,2.688000000000000000e+08,9.636374732499825013e-02
4.690000000000000000e+02,2.688000000000000000e+08,9.636897678269339129e-02
4.700000000000000000e+02,2.688000000000000000e+08,9.637419510202505091e-02
4.710000000000000000e+02,2.688000000000000000e+08,9.637940233034023030e-02
4.720000000000000000e+02,2.688000000000000000e+08,9.638459851468461626e-02
4.730000000000000000e+02,2.688000000000000000e+08,9.638978370180524557e-02
4.740000000000000000e+02,2.688000000000000000e+08,9.639495793815294755e-02
4.750000000000000000e+02,2.688000000000000000e+08,9.640012126988488361e-02
4.760000000000000000e+02,2.688000000000000000e+08,9.640527374286697593e-02
4.770000000000000000e+02,2.688000000000000000e+08,9.641041540267643317e-02
4.780000000000000000e+02,2.688000000000000000e+08,9.641554629460408199e-02
4.790000000000000000e+02,2.688000000000000000e+08,9.642066646365675398e-02
4.800000000000000000e+02,2.688000000000000000e+08,9.642577595455975592e-02
4.810000000000000000e+02,2.688000000000000000e+08,9.643087481175913189e-02
4.820000000000000000e+02,2.688000000000000000e+08,9.643596307942398083e-02
4.830000000000000000e+02,2.688000000000000000e+08,9.644104080144881574e-02
4.840000000000000000e+02,2.688000000000000000e+08,9.644610802145575645e-02
4.850000000000000000e+02,2.688000000000000000e+08,9.645116478279684713e-02
4.860000000000000000e+02,2.688000000000000000e+08,9.645621112855622126e-02
4.870000000000000000e+02,2.688000000000000000e+08,9.646124710155234983e-02
4.880000000000000000e+02,2.688000000000000000e+08,9.646627274434020627e-02
4.890000000000000000e+02,2.688000000000000000e+08,9.647128809921344528e-02
4.900000000000000000e+02,2.688000000000000000e+08,9.647629320820644283e-02
4.910000000000000000e+02,2.688000000000000000e+08,9.648128811309657216e-02
4.920000000000000000e+02,2.688000000000000000e+08,9.648627285540616050e-02
4.930000000000000000e+02,2.688000000000000000e+08,9.649124747640459854e-02
4.940000000000000000e+02,2.688000000000000000e+08,9.649621201711042207e-02
4.950000000000000000e+02,2.688000000000000000e+08,9.650116651829331038e-02
4.960000000000000000e+02,2.688000000000000000e+08,9.650611102047607082e-02
4.970000000000000000e+02,2.688000000000000000e+08,9.651104556393674816e-02
4.980000000000000000e+02,2.688000000000000000e+08,9.651597018871040101e-02
4.990000000000000000e+02,2.688000000000000000e+08,9.652088493459123897e-02
5.000000000000000000e+02,2.688000000000000000e+08,9.652578984113438509e-02
5.010000000000000000e+02,2.688000000000000000e+08,9.653068494765791596e-02
5.020000000000000000e+02,2.688000000000000000e+08,9.653557029324474903e-02
5.030000000000000000e+02,2.688000000000000000e+08,9.654044591674436349e-02
5.040000000000000000e+02,2.688000000000000000e+08,9.654531185677486804e-02
5.050000000000000000e+02,2.688000000000000000e+08,9.655016815172463851e-02
5.060000000000000000e+02,2.688000000000000000e+08,9.655501483975430232e-02
5.070000000000000000e+02,2.688000000000000000e+08,9.655985195879840388e-02
5.080000000000000000e+02,2.688000000000000000e+08,9.656467954656729191e-02
5.090000000000000000e+02,2.688000000000000000e+08,9.656949764054878482e-02
5.100000000000000000e+02,2.688000000000000000e+08,9.657430627801001644e-02
5.110000000000000000e+02,2.688000000000000000e+08,9.657910549599907357e-02
5.120000000000000000e+02,2.688000000000000000e+08,9.658389533134681404e-02
5.130000000000000000e+02,2.688000000000000000e+08,9.658867582066839319e-02
5.140000000000000000e+02,2.688000000000000000e+08,9.659344700036516518e-02
5.150000000000000000e+02,2.688000000000000000e+08,9.659820890662615400e-02
5.160000000000000000e+02,2.688000000000000000e+08,9.660296157542984374e-02
5.170000000000000000e+02,2.688000000000000000e+08,9.660770504254566349e-02
5.180000000000000000e+02,2.688000000000000000e+08,9.661243934353574980e-02
5.190000000000000000e+02,2.688000000000000000e+08,9.661716451375643167e-02
5.200000000000000000e+02,2.688000000000000000e+08,9.662188058835990967e-02
5.210000000000000000e+02,2.688000000000000000e+08,9.662658760229575483e-02
5.220000000000000000e+02,2.688000000000000000e+08,9.663128559031246290e-02
5.230000000000000000e+02,2.688000000000000000e+08,9.663597458695907805e-02
5.240000000000000000e+02,2.688000000000000000e+08,9.664065462658655292e-02
5.250000000000000000e+02,2.688000000000000000e+08,9.664532574334948334e-02
5.260000000000000000e+02,2.688000000000000000e+08,9.664998797120739893e-02
5.270000000000000000e+02,2.688000000000000000e+08,9.665464134392634521e-02
5.280000000000000000e+02,2.688000000000000000e+08,9.665928589508034074e-02
5.290000000000000000e+02,2.688000000000000000e+08,9.666392165805284820e-02
5.300000000000000000e+02,2.688000000000000000e+08,9.666854866603812046e-02
5.310000000000000000e+02,2.688000000000000000e+08,9.667316695204275501e-02
5.320000000000000000e+02,2.688000000000000000e+08,9.667777654888703998e-02
5.330000000000000000e+02,2.688000000000000000e+08,9.668237748920631425e-02
5.340000000000000000e+02,2.688000000000000000e+08,9.668696980545249398e-02
5.350000000000000000e+02,2.688000000000000000e+08,9.669155352989522445e-02
5.360000000000000000e+02,2.688000000000000000e+08,9.669612869462347604e-02
5.370000000000000000e+02,2.688000000000000000e+08,9.670069533154672381e-02
5.380000000000000000e+02,2.688000000000000000e+08,9.670525347239637692e-02
5.390000000000000000e+02,2.688000000000000000e+08,9.670980314872705541e-02
5.400000000000000000e+02,2.688000000000000000e+08,9.671434439191788079e-02
5.410000000000000000e+02,2.688000000000000000e+08,9.671887723317387775e-02
5.420000000000000000e+02,2.688000000000000000e+08,9.672340170352713984e-02
5.430000000000000000e+02,2.688000000000000000e+08,9.672791783383814790e-02
5.440000000000000000e+02,2.688000000000000000e+08,9.673242565479706068e-02
5.450000000000000000e+02,2.688000000000000000e+08,9.673692519692496383e-02
5.460000000000000000e+02,2.688000000000000000e+08,9.674141649057503567e-02
5.470000000000000000e+02,2.688000000000000000e+08,9.674589956593386553e-02
5.480000000000000000e+02,2.688000000000000000e+08,9.675037445302264727e-02
5.490000000000000000e+02,2.688000000000000000e+08,9.675484118169835890e-02
5.500000000000000000e+02,2.688000000000000000e+08,9.675929978165496992e-02
5.510000000000000000e+02,2.688000000000000000e+08,9.676375028242464871e-02
5.520000000000000000e+02,2.688000000000000000e+08,9.676819271337888662e-02
5.530000000000000000e+02,2.688000000000000000e+08,9.677262710372973309e-02
5.540000000000000000e+02,2.688000000000000000e+08,9.677705348253085038e-02
5.550000000000000000e+02,2.688000000000000000e+08,9.678147187867876255e-02
5.560000000000000000e+02,2.688000000000000000e+08,9.678588232091392407e-02
5.570000000000000000e+02,2.688000000000000000e+08,9.679028483782184389e-02
5.580000000000000000e+02,2.688000000000000000e+08,9.679467945783422345e-02
5.590000000000000000e+02,2.688000000000000000e+08,9.679906620922999749e-02
5.600000000000000000e+02,2.688000000000000000e+08,9.680344512013654146e-02
5.610000000000000000e+02,2.688000000000000000e+08,9.680781621853061514e-02
5.620000000000000000e+02,2.688000000000000000e+08,9.681217953223955619e-02
5.630000000000000000e+02,2.688000000000000000e+08,9.681653508894225157e-02
5.640000000000000000e+02,2.688000000000000000e+08,9.682088291617026166e-02
5.650000000000000000e+02,2.688000000000000000e+08,9.682522304130879165e-02
5.660000000000000000e+02,2.688000000000000000e+08,9.682955549159780184e-02
5.670000000000000000e+02,2.688000000000000000e+08,9.683388029413299292e-02
5.680000000000000000e+02,2.688000000000000000e+08,9.683819747586681903e-02
5.690000000000000000e+02,2.688000000000000000e+08,9.684250706360952865e-02
5.700000000000000000e+02,2.688000000000000000e+08,9.684680908403006661e-02
5.710000000000000000e+02,2.688000000000000000e+08,9.685110356365722595e-02
5.720000000000000000e+02,2.688000000000000000e+08,9.685539052888052225e-02
5.730000000000000000e+02,2.688000000000000000e+08,9.685967000595110954e-02
5.740000000000000000e+02,2.688000000000000000e+08,9.686394202098295991e-02
5.750000000000000000e+02,2.688000000000000000e+08,9.686820659995351579e-02
5.760000000000000000e+02,2.688000000000000000e+08,9.687246376870493891e-02
5.770000000000000000e+02,2.688000000000000000e+08,9.687671355294485975e-02
5.780000000000000000e+02,2.688000000000000000e+08,9.688095597824734895e-02
5.790000000000000000e+02,2.688000000000000000e+08,9.688519107005384712e-02
5.800000000000000000e+02,2.688000000000000000e+08,9.688941885367415019e-02
5.810000000000000000e+02,2.688000000000000000e+08,9.689363935428720043e-02
5.820000000000000000e+02,2.688000000000000000e+08,9.689785259694203012e-02
5.830000000000000000e+02,2.688000000000000000e+08,9.690205860655870529e-02
5.840000000000000000e+02,2.688000000000000000e+08,9.690625740792915832e-02
5.850000000000000000e+02,2.688000000000000000e+08,9.691044902571804842e-02
5.860000000000000000e+02,2.688000000000000000e+08,9.691463348446369142e-02
5.870000000000000000e+02,2.688000000000000000e+08,9.691881080857883690e-02
5.880000000000000000e+02,2.688000000000000000e+08,9.692298102235163970e-02
5.890000000000000000e+02,2.688000000000000000e+08,9.692714414994639538e-02
5.900000000000000000e+02,2.688000000000000000e+08,9.693130021540442842e-02
5.910000000000000000e+02,2.688000000000000000e+08,9.693544924264495266e-02
5.920000000000000000e+02,2.688000000000000000e+08,9.693959125546582067e-02
5.930000000000000000e+02,2.688000000000000000e+08,9.694372627754443972e-02
5.940000000000000000e+02,2.688000000000000000e+08,9.694785433243849337e-02
5.950000000000000000e+02,2.688000000000000000e+08,9.695197544358681585e-02
5.960000000000000000e+02,2.688000000000000000e+08,9.695608963431011362e-02
5.970000000000000000e+02,2.688000000000000000e+08,9.696019692781188137e-02
5.980000000000000000e+02,2.688000000000000000e+08,9.696429734717906812e-02
5.990000000000000000e+02,2.688000000000000000e+08,9.696839091538285438e-02
6.000000000000000000e+02,2.688000000000000000e+08,9.697247765527956809e-02
